[Header],
System,TOC-L syringe sparge,
S/W Version,1.00,
User,apaters1,
Date/Time,12/6/2022 9:49:08 AM,

[System],
Instrument Options,TOC/ASI/IC Unit/TN/Sparge Kit/,
Catalyst,Saline,
Cell Length,long,

[Data],
Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,Inj. Vol.,
Unknown,NPOC/TN,101,101,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 6:30:08 PM,1,3,TN,6.412,1.383,NPOC:18.34mg/L TN:1.371mg/L,0.1042,1.66,0,50,
Unknown,NPOC/TN,89,89,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 6:39:00 PM,1,1,NPOC,34.07,7.004,NPOC:6.965mg/L TN:1.109mg/L,0.1595,0.47,0,50,
Unknown,NPOC/TN,89,89,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 6:43:18 PM,1,2,NPOC,33.78,6.943,NPOC:6.965mg/L TN:1.109mg/L,0.1595,0.47,0,50,
Unknown,NPOC/TN,89,89,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 6:47:35 PM,1,3,NPOC,33.81,6.949,NPOC:6.965mg/L TN:1.109mg/L,0.1595,0.47,0,50,
Unknown,NPOC/TN,89,89,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 6:39:00 PM,1,1,TN,3.579,1.111,NPOC:6.965mg/L TN:1.109mg/L,0.05187,1.46,0,50,
Unknown,NPOC/TN,89,89,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 6:43:18 PM,1,2,TN,3.588,1.112,NPOC:6.965mg/L TN:1.109mg/L,0.05187,1.46,0,50,
Unknown,NPOC/TN,89,89,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 6:47:35 PM,1,3,TN,3.494,1.103,NPOC:6.965mg/L TN:1.109mg/L,0.05187,1.46,0,50,
Unknown,NPOC/TN,80,80,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 6:56:27 PM,1,1,NPOC,63.58,13.20,NPOC:13.12mg/L TN:1.977mg/L,0.6243,0.99,0,50,
Unknown,NPOC/TN,80,80,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:00:46 PM,1,2,NPOC,62.47,12.97,NPOC:13.12mg/L TN:1.977mg/L,0.6243,0.99,0,50,
Unknown,NPOC/TN,80,80,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:05:05 PM,1,3,NPOC,63.52,13.19,NPOC:13.12mg/L TN:1.977mg/L,0.6243,0.99,0,50,
Unknown,NPOC/TN,80,80,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 6:56:27 PM,1,1,TN,12.46,1.963,NPOC:13.12mg/L TN:1.977mg/L,0.1450,1.15,0,50,
Unknown,NPOC/TN,80,80,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:00:46 PM,1,2,TN,12.75,1.991,NPOC:13.12mg/L TN:1.977mg/L,0.1450,1.15,0,50,
Unknown,NPOC/TN,80,80,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:05:05 PM,1,3,TN,12.61,1.977,NPOC:13.12mg/L TN:1.977mg/L,0.1450,1.15,0,50,
Unknown,NPOC/TN,96,96,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:14:26 PM,1,1,NPOC,122.6,25.59,NPOC:25.63mg/L TN:1.652mg/L,0.4726,0.38,0,50,
Unknown,NPOC/TN,96,96,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:18:53 PM,1,2,NPOC,123.3,25.74,NPOC:25.63mg/L TN:1.652mg/L,0.4726,0.38,0,50,
Unknown,NPOC/TN,96,96,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:23:26 PM,1,3,NPOC,122.4,25.55,NPOC:25.63mg/L TN:1.652mg/L,0.4726,0.38,0,50,
Unknown,NPOC/TN,96,96,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:14:26 PM,1,1,TN,9.311,1.661,NPOC:25.63mg/L TN:1.652mg/L,0.08177,0.89,0,50,
Unknown,NPOC/TN,96,96,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:18:53 PM,1,2,TN,9.173,1.648,NPOC:25.63mg/L TN:1.652mg/L,0.08177,0.89,0,50,
Unknown,NPOC/TN,96,96,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:23:26 PM,1,3,TN,9.166,1.647,NPOC:25.63mg/L TN:1.652mg/L,0.08177,0.89,0,50,
Unknown,NPOC/TN,93,93,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:32:18 PM,1,1,NPOC,33.82,6.951,NPOC:7.104mg/L TN:1.158mg/L,0.6296,1.82,0,50,
Unknown,NPOC/TN,93,93,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:36:36 PM,1,2,NPOC,34.93,7.184,NPOC:7.104mg/L TN:1.158mg/L,0.6296,1.82,0,50,
Unknown,NPOC/TN,93,93,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:41:04 PM,1,3,NPOC,34.89,7.176,NPOC:7.104mg/L TN:1.158mg/L,0.6296,1.82,0,50,
Unknown,NPOC/TN,93,93,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:32:18 PM,1,1,TN,3.901,1.142,NPOC:7.104mg/L TN:1.158mg/L,0.2115,5.20,0,50,
Unknown,NPOC/TN,93,93,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:36:36 PM,1,2,TN,4.304,1.181,NPOC:7.104mg/L TN:1.158mg/L,0.2115,5.20,0,50,
Unknown,NPOC/TN,93,93,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:41:04 PM,1,3,TN,3.991,1.151,NPOC:7.104mg/L TN:1.158mg/L,0.2115,5.20,0,50,
Unknown,NPOC/TN,93,93,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:47:22 PM,1,4,TN,0.06190,0.7739,NPOC:7.104mg/L TN:1.158mg/L,0.2115,5.20,1,50,
Unknown,NPOC/TN,98,98,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 7:56:16 PM,1,1,NPOC,107.3,22.38,NPOC:22.33mg/L TN:1.677mg/L,0.7767,0.73,0,50,
Unknown,NPOC/TN,98,98,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:00:35 PM,1,2,NPOC,107.7,22.46,NPOC:22.33mg/L TN:1.677mg/L,0.7767,0.73,0,50,
Unknown,NPOC/TN,98,98,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:04:54 PM,1,3,NPOC,106.2,22.15,NPOC:22.33mg/L TN:1.677mg/L,0.7767,0.73,0,50,
Unknown,NPOC/TN,98,98,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 7:56:16 PM,1,1,TN,9.860,1.714,NPOC:22.33mg/L TN:1.677mg/L,0.4134,4.36,0,50,
Unknown,NPOC/TN,98,98,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:00:35 PM,1,2,TN,9.526,1.682,NPOC:22.33mg/L TN:1.677mg/L,0.4134,4.36,0,50,
Unknown,NPOC/TN,98,98,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:04:54 PM,1,3,TN,9.038,1.635,NPOC:22.33mg/L TN:1.677mg/L,0.4134,4.36,0,50,
Unknown,NPOC/TN,98,98,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:11:13 PM,1,4,TN,0.000,0.7679,NPOC:22.33mg/L TN:1.677mg/L,0.4134,4.36,1,50,
Unknown,NPOC/TN,70,70,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:20:17 PM,1,1,NPOC,105.1,21.92,NPOC:21.72mg/L TN:1.331mg/L,1.531,1.47,0,50,
Unknown,NPOC/TN,70,70,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:24:36 PM,1,2,NPOC,105.0,21.90,NPOC:21.72mg/L TN:1.331mg/L,1.531,1.47,0,50,
Unknown,NPOC/TN,70,70,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:28:56 PM,1,3,NPOC,102.4,21.35,NPOC:21.72mg/L TN:1.331mg/L,1.531,1.47,0,50,
Unknown,NPOC/TN,70,70,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:20:17 PM,1,1,TN,5.935,1.337,NPOC:21.72mg/L TN:1.331mg/L,0.1747,2.97,0,50,
Unknown,NPOC/TN,70,70,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:24:36 PM,1,2,TN,6.013,1.345,NPOC:21.72mg/L TN:1.331mg/L,0.1747,2.97,0,50,
Unknown,NPOC/TN,70,70,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:28:56 PM,1,3,TN,5.679,1.313,NPOC:21.72mg/L TN:1.331mg/L,0.1747,2.97,0,50,
Unknown,NPOC/TN,70,70,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:35:15 PM,1,4,TN,0.1114,0.7786,NPOC:21.72mg/L TN:1.331mg/L,0.1747,2.97,1,50,
Unknown,NPOC/TN,94,94,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:44:12 PM,1,1,NPOC,46.61,9.637,NPOC:9.602mg/L TN:1.421mg/L,0.7976,1.72,0,50,
Unknown,NPOC/TN,94,94,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:48:31 PM,1,2,NPOC,47.15,9.750,NPOC:9.602mg/L TN:1.421mg/L,0.7976,1.72,0,50,
Unknown,NPOC/TN,94,94,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 8:52:48 PM,1,3,NPOC,45.58,9.420,NPOC:9.602mg/L TN:1.421mg/L,0.7976,1.72,0,50,
Unknown,NPOC/TN,94,94,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:44:12 PM,1,1,TN,6.855,1.425,NPOC:9.602mg/L TN:1.421mg/L,0.1176,1.73,0,50,
Unknown,NPOC/TN,94,94,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:48:31 PM,1,2,TN,6.905,1.430,NPOC:9.602mg/L TN:1.421mg/L,0.1176,1.73,0,50,
Unknown,NPOC/TN,94,94,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 8:52:48 PM,1,3,TN,6.681,1.409,NPOC:9.602mg/L TN:1.421mg/L,0.1176,1.73,0,50,
Unknown,NPOC/TN,85,85,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:01:43 PM,1,1,NPOC,44.04,9.097,NPOC:9.087mg/L TN:1.199mg/L,0.04163,0.09,0,50,
Unknown,NPOC/TN,85,85,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:06:00 PM,1,2,NPOC,43.98,9.085,NPOC:9.087mg/L TN:1.199mg/L,0.04163,0.09,0,50,
Unknown,NPOC/TN,85,85,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:10:18 PM,1,3,NPOC,43.96,9.080,NPOC:9.087mg/L TN:1.199mg/L,0.04163,0.09,0,50,
Unknown,NPOC/TN,85,85,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:01:43 PM,1,1,TN,4.750,1.223,NPOC:9.087mg/L TN:1.199mg/L,0.2220,4.94,0,50,
Unknown,NPOC/TN,85,85,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:06:00 PM,1,2,TN,4.383,1.188,NPOC:9.087mg/L TN:1.199mg/L,0.2220,4.94,0,50,
Unknown,NPOC/TN,85,85,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:10:18 PM,1,3,TN,4.350,1.185,NPOC:9.087mg/L TN:1.199mg/L,0.2220,4.94,0,50,
Unknown,NPOC/TN,85,85,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:16:36 PM,1,4,TN,0.1682,0.7841,NPOC:9.087mg/L TN:1.199mg/L,0.2220,4.94,1,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:25:17 PM,1,1,NPOC,4.422,0.7794,NPOC:0.7249mg/L TN:0.7850mg/L,0.1556,3.74,1,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:29:34 PM,1,2,NPOC,4.050,0.7013,NPOC:0.7249mg/L TN:0.7850mg/L,0.1556,3.74,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:34:11 PM,1,3,NPOC,4.340,0.7622,NPOC:0.7249mg/L TN:0.7850mg/L,0.1556,3.74,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:38:46 PM,1,4,NPOC,4.097,0.7112,NPOC:0.7249mg/L TN:0.7850mg/L,0.1556,3.74,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:25:17 PM,1,1,TN,0.7019,0.8352,NPOC:0.7249mg/L TN:0.7850mg/L,0.07618,42.73,1,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:29:34 PM,1,2,TN,0.09190,0.7767,NPOC:0.7249mg/L TN:0.7850mg/L,0.07618,42.73,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:34:11 PM,1,3,TN,0.2072,0.7878,NPOC:0.7249mg/L TN:0.7850mg/L,0.07618,42.73,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:38:46 PM,1,4,TN,0.2358,0.7905,NPOC:0.7249mg/L TN:0.7850mg/L,0.07618,42.73,0,50,
Unknown,NPOC/TN,50 ppm N standard,50 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:48:13 PM,1,1,NPOC,4.642,0.8256,NPOC:0.8042mg/L TN:55.27mg/L,0.1172,2.58,0,50,
Unknown,NPOC/TN,50 ppm N standard,50 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:53:13 PM,1,2,NPOC,4.566,0.8096,NPOC:0.8042mg/L TN:55.27mg/L,0.1172,2.58,0,50,
Unknown,NPOC/TN,50 ppm N standard,50 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 9:57:54 PM,1,3,NPOC,5.100,0.9217,NPOC:0.8042mg/L TN:55.27mg/L,0.1172,2.58,1,50,
Unknown,NPOC/TN,50 ppm N standard,50 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:02:11 PM,1,4,NPOC,4.412,0.7773,NPOC:0.8042mg/L TN:55.27mg/L,0.1172,2.58,0,50,
Unknown,NPOC/TN,50 ppm N standard,50 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:48:13 PM,1,1,TN,573.8,55.80,NPOC:0.8042mg/L TN:55.27mg/L,5.451,0.96,0,50,
Unknown,NPOC/TN,50 ppm N standard,50 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:53:13 PM,1,2,TN,568.2,55.26,NPOC:0.8042mg/L TN:55.27mg/L,5.451,0.96,0,50,
Unknown,NPOC/TN,50 ppm N standard,50 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/1/2022 9:57:54 PM,1,3,TN,562.9,54.75,NPOC:0.8042mg/L TN:55.27mg/L,5.451,0.96,0,50,
Unknown,NPOC/TN,103,103,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:11:03 PM,1,1,NPOC,76.95,16.01,NPOC:16.15mg/L TN:1.282mg/L,1.233,1.59,0,50,
Unknown,NPOC/TN,103,103,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:15:45 PM,1,2,NPOC,79.07,16.45,NPOC:16.15mg/L TN:1.282mg/L,1.233,1.59,0,50,
Unknown,NPOC/TN,103,103,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/1/2022 10:20:02 PM,1,3,NPOC,76.92,16.00,NPOC:16.15mg/L TN:1.282mg/L,1.233,1.59,0,50,
